Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO
N?  2232519-A/2232519/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Potássio,"3500-K B, SMEWW 22nd Ed., 2012",101,0,6,6,10000,15/10/2019,15/10/2019,0
N?  2224506-A/2224506/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Potássio,"3500-K B, SMEWW 22nd Ed., 2012",101,0,5,5,10000,10/09/2019,10/09/2019,0
N?  2239637-A/2239637/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Potássio,"3500-K B, SMEWW 22nd Ed., 2012",102,0,7,7,1000000,03/12/2019,03/12/2019,0
N?  2222214-A/2222214/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Potássio,"3500-K B, SMEWW 22nd Ed., 2012",102,0,5,5,1000000,03/09/2019,03/09/2019,0
N?  2232525-A/2232525/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Potássio,"3500-K B, SMEWW 22nd Ed., 2012",102,0,8,8,1000000,15/10/2019,15/10/2019,0
N?  2222217-A/2222217/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Potássio,"3500-K B, SMEWW 22nd Ed., 2012",103,0,5,5,10000,03/09/2019,03/09/2019,0
N?  2232527-A/2232527/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Potássio,"3500-K B, SMEWW 22nd Ed., 2012",103,0,8,8,10000,15/10/2019,15/10/2019,0
N?  2239639-A/2239639/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Potássio,"3500-K B, SMEWW 22nd Ed., 2012",103,0,6,6,10000,03/12/2019,03/12/2019,0
N?  2236479-A/2236479/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Potássio CI,"4110 B, SMEWW 23rd Ed., 2017",100,0,"6,59","6,59",1000,05/11/2019,05/11/2019,0
N?  2236482-A/2236482/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Potássio CI,"4110 B, SMEWW 23rd Ed., 2017",101,0,"6,61","6,61",1000,05/11/2019,05/11/2019,0
N?  2236484-A/2236484/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Potássio CI,"4110 B, SMEWW 23rd Ed., 2017",102,0,"6,56","6,56",1000,05/11/2019,05/11/2019,0
N?  2236486-A/2236486/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do recalque,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Potássio CI,"4110 B, SMEWW 23rd Ed., 2017",103,0,"6,58","6,58",1000,05/11/2019,05/11/2019,0
N?  2222209-A/2222209/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Sódio,"3500-Na B, SMEWW 22nd Ed., 2012",100,0,29,29,1000000,03/09/2019,03/09/2019,0
N?  2232506-A/2232506/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Sódio,"3500-Na B, SMEWW 22nd Ed., 2012",100,0,32,32,1000000,15/10/2019,15/10/2019,0
N?  2239633-A/2239633/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Sódio,"3500-Na B, SMEWW 22nd Ed., 2012",100,0,42,42,1000000,03/12/2019,03/12/2019,0
N?  2224506-A/2224506/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Sódio,"3500-Na B, SMEWW 22nd Ed., 2012",101,0,34,34,200,10/09/2019,10/09/2019,0
N?  2232519-A/2232519/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Sódio,"3500-Na B, SMEWW 22nd Ed., 2012",101,0,32,32,200,15/10/2019,15/10/2019,0
N?  2239635-A/2239635/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Sódio,"3500-Na B, SMEWW 22nd Ed., 2012",101,0,42,42,200,03/12/2019,03/12/2019,0
N?  2239637-A/2239637/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Sódio,"3500-Na B, SMEWW 22nd Ed., 2012",102,0,42,42,1000000,03/12/2019,03/12/2019,0
N?  2222214-A/2222214/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Sódio,"3500-Na B, SMEWW 22nd Ed., 2012",102,0,29,29,1000000,03/09/2019,03/09/2019,0
N?  2232525-A/2232525/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Sódio,"3500-Na B, SMEWW 22nd Ed., 2012",102,0,41,41,1000000,15/10/2019,15/10/2019,0
N?  2232527-A/2232527/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Sódio,"3500-Na B, SMEWW 22nd Ed., 2012",103,0,38,38,200,15/10/2019,15/10/2019,0
N?  2239639-A/2239639/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Sódio,"3500-Na B, SMEWW 22nd Ed., 2012",103,0,41,41,200,03/12/2019,03/12/2019,0
N?  2222217-A/2222217/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Sódio,"3500-Na B, SMEWW 22nd Ed., 2012",103,0,29,29,200,03/09/2019,03/09/2019,0
N?  2236479-A/2236479/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Sódio - CI,"4110 B, SMEWW 23rd Ed., 2017",100,0,"40,33","40,33",200,05/11/2019,05/11/2019,0
N?  2236482-A/2236482/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Sódio - CI,"4110 B, SMEWW 23rd Ed., 2017",101,0,"40,67","40,67",200,05/11/2019,05/11/2019,0
N?  2236484-A/2236484/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Sódio - CI,"4110 B, SMEWW 23rd Ed., 2017",102,0,"40,22","40,22",200,05/11/2019,05/11/2019,0
N?  2236486-A/2236486/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do recalque,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Sódio - CI,"4110 B, SMEWW 23rd Ed., 2017",103,0,"40,09","40,09",200,05/11/2019,05/11/2019,0
N?  2239633-A/2239633/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Sólidos Dissolvidos Totais,WHO/SDE/WSH/03.04/16,100,0,"222,475","222,48",1000000,03/12/2019,03/12/2019,0
N?  2236479-A/2236479/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Sólidos Dissolvidos Totais,WHO/SDE/WSH/03.04/16,100,0,"217,69","217,69",1000000,05/11/2019,05/11/2019,0
N?  2232506-A/2232506/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Sólidos Dissolvidos Totais,WHO/SDE/WSH/03.04/16,100,0,"209,165","209,17",1000000,15/10/2019,15/10/2019,0
N?  2222209-A/2222209/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Sólidos Dissolvidos Totais,WHO/SDE/WSH/03.04/16,100,0,"349,8","349,8",1000000,03/09/2019,03/09/2019,0
N?  2236482-A/2236482/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Sólidos Dissolvidos Totais,WHO/SDE/WSH/03.04/16,101,0,"227,535","227,54",1000,05/11/2019,05/11/2019,0
N?  2239635-A/2239635/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Sólidos Dissolvidos Totais,WHO/SDE/WSH/03.04/16,101,0,"236,17","236,17",1000,03/12/2019,03/12/2019,0
N?  2224506-A/2224506/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Sólidos Dissolvidos Totais,WHO/SDE/WSH/03.04/16,101,0,"203,5","203,5",1000,10/09/2019,10/09/2019,0
N?  2232519-A/2232519/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Sólidos Dissolvidos Totais,WHO/SDE/WSH/03.04/16,101,0,"218,68","218,68",1000,15/10/2019,15/10/2019,0
N?  2239637-A/2239637/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Sólidos Dissolvidos Totais,WHO/SDE/WSH/03.04/16,102,0,"226,82","226,82",1000000,03/12/2019,03/12/2019,0
N?  2236484-A/2236484/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Sólidos Dissolvidos Totais,WHO/SDE/WSH/03.04/16,102,0,"214,335","214,34",1000000,05/11/2019,05/11/2019,0
N?  2222214-A/2222214/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Sólidos Dissolvidos Totais,WHO/SDE/WSH/03.04/16,102,0,"352,3","352,3",1000000,03/09/2019,03/09/2019,0
N?  2232525-A/2232525/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Sólidos Dissolvidos Totais,WHO/SDE/WSH/03.04/16,102,0,"214,17","214,17",1000000,15/10/2019,15/10/2019,0
N?  2232527-A/2232527/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Sólidos Dissolvidos Totais,WHO/SDE/WSH/03.04/16,103,0,"226,6","226,6",1000,15/10/2019,15/10/2019,0
N?  2222217-A/2222217/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Sólidos Dissolvidos Totais,WHO/SDE/WSH/03.04/16,103,0,"360,8","360,8",1000,03/09/2019,03/09/2019,0
N?  2236486-A/2236486/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do recalque,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Sólidos Dissolvidos Totais,WHO/SDE/WSH/03.04/16,103,0,"224,785","224,79",1000,05/11/2019,05/11/2019,0
N?  2239639-A/2239639/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Sólidos Dissolvidos Totais,WHO/SDE/WSH/03.04/16,103,0,"239,03","239,03",1000,03/12/2019,03/12/2019,0
N?  2232506-A/2232506/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Sulfato,"4500-SO42- E, SMEWW 23rd Ed., 2017",100,0,"0,060000000000001",0,1000000,15/10/2019,15/10/2019,0
N?  2239633-A/2239633/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Sulfato,"4500-SO42- E, SMEWW 23rd Ed., 2017",100,0,"12,06",12,1000000,03/12/2019,03/12/2019,0
N?  2222209-A/2222209/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Sulfato,"4500-SO42- E, SMEWW 23rd Ed., 2017",100,0,"9,55",10,1000000,03/09/2019,03/09/2019,0
N?  2232519-A/2232519/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Sulfato,"4500-SO42- E, SMEWW 23rd Ed., 2017",101,0,"10,8",11,250,15/10/2019,15/10/2019,0
N?  2224506-A/2224506/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Sulfato,"4500-SO42- E, SMEWW 23rd Ed., 2017",101,0,"9,4",9,250,10/09/2019,10/09/2019,0
N?  2239635-A/2239635/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Sulfato,"4500-SO42- E, SMEWW 23rd Ed., 2017",101,0,"8,37",8,250,03/12/2019,03/12/2019,0
N?  2239637-A/2239637/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Sulfato,"4500-SO42- E, SMEWW 23rd Ed., 2017",102,0,"4,19",4,1000000,03/12/2019,03/12/2019,0
N?  2232525-A/2232525/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Sulfato,"4500-SO42- E, SMEWW 23rd Ed., 2017",102,0,"6,97",7,1000000,15/10/2019,15/10/2019,0
N?  2222214-A/2222214/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Sulfato,"4500-SO42- E, SMEWW 23rd Ed., 2017",102,0,"11,03",11,1000000,03/09/2019,03/09/2019,0
N?  2222217-A/2222217/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Sulfato,"4500-SO42- E, SMEWW 23rd Ed., 2017",103,0,"23,86",24,250,03/09/2019,03/09/2019,0
N?  2239639-A/2239639/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Sulfato,"4500-SO42- E, SMEWW 23rd Ed., 2017",103,0,"8,75",9,250,03/12/2019,03/12/2019,0
N?  2232527-A/2232527/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Sulfato,"4500-SO42- E, SMEWW 23rd Ed., 2017",103,0,"7,54",8,250,15/10/2019,15/10/2019,0
N?  2236479-A/2236479/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Sulfato - CI,"4110 B, SMEWW 23rd Ed., 2017",100,0,0,ND,250,05/11/2019,05/11/2019,0
N?  2236482-A/2236482/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Sulfato - CI,"4110 B, SMEWW 23rd Ed., 2017",101,0,"0,02","0,02",250,05/11/2019,05/11/2019,0
N?  2236484-A/2236484/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Sulfato - CI,"4110 B, SMEWW 23rd Ed., 2017",102,0,0,ND,250,05/11/2019,05/11/2019,0
N?  2236486-A/2236486/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do recalque,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Sulfato - CI,"4110 B, SMEWW 23rd Ed., 2017",103,0,0,ND,250,05/11/2019,05/11/2019,0
N?  2239633-A/2239633/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta,Açude Gavião,PACATUBA,125801,ETA GAVIÃO - ÁGUA BRUTA,GAVIÃO,UN-MPA - PACATUBA,Surfactantes,"5540 C, SMEWW 22nd Ed., 2012",100,0,"0,02","0,02","0,5",03/12/2019,03/12/2019,0
N?  2239635-A/2239635/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada do laboratório,Açude Gavião,PACATUBA,125821,ETA GAVIÃO - ÁGUA TRATADA,GAVIÃO,UN-MPA - PACATUBA,Surfactantes,"5540 C, SMEWW 22nd Ed., 2012",101,0,"0,04","0,04","0,5",03/12/2019,03/12/2019,0
N?  2239637-A/2239637/UN-MPA,UN-MPA,Água Bruta Classe 2,Completa,Captação de água bruta da ETA Oeste,Açude Gavião,CAUCAIA,184101,ETA OESTE - ÁGUA BRUTA,ETA OESTE,UN-MPA - ETA OESTE,Surfactantes,"5540 C, SMEWW 22nd Ed., 2012",102,0,"0,01","0,01","0,5",03/12/2019,03/12/2019,0
N?  2239639-A/2239639/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Completa,Torneira de água tratada da ETA piloto,Açude Gavião,CAUCAIA,182661,ETA OESTE - ÁGUA TRATADA,ETA OESTE,UN-MPA - CAUCAIA,Surfactantes,"5540 C, SMEWW 22nd Ed., 2012",103,0,"0,02","0,02","0,5",03/12/2019,03/12/2019,0
N?  2222873-A/2222873/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Trihalometanos (THM),Saída dos ascendentes,Açude Gavião,CAUCAIA,212761,Estação de Tratamento de Água,ETA OESTE,UNMPA - CAUCAIA,Trihalometanos Totais,"6010 B e 6232 B, SMEWW 22nd Ed., 2012; 551.1, USEPA, 1995",6202,0,0,ND,"0,1",05/09/2019,05/09/2019,0
N?  2222881-A/2222881/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Trihalometanos (THM),Saída dos descendentes,Açude Gavião,CAUCAIA,212761,Estação de Tratamento de Água,ETA OESTE,UNMPA - CAUCAIA,Trihalometanos Totais,"6010 B e 6232 B, SMEWW 22nd Ed., 2012; 551.1, USEPA, 1995",6203,0,0,ND,"0,1",05/09/2019,05/09/2019,0
N?  2222884-A/2222884/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Trihalometanos (THM),Saída da ETA,Açude Gavião,CAUCAIA,212761,Estação de Tratamento de Água,ETA OESTE,UNMPA - CAUCAIA,Trihalometanos Totais,"6010 B e 6232 B, SMEWW 22nd Ed., 2012; 551.1, USEPA, 1995",6204,0,"0,1","0,1","0,1",05/09/2019,05/09/2019,0
N?  2222867-A/2222867/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Trihalometanos (THM),Torneira de água tratada,Açude Gavião,PACATUBA,283382,ETA Gavião,GAVIÃO,UN-MPA - PACATUBA,Trihalometanos Totais,"6010 B e 6232 B, SMEWW 22nd Ed., 2012; 551.1, USEPA, 1995",6205,0,"0,1","0,1","0,1",05/09/2019,05/09/2019,0
N?  2222870-A/2222870/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Trihalometanos (THM),Composta (alíquota de todos os filtros),Açude Gavião,PACATUBA,283382,ETA Gavião,GAVIÃO,UN-MPA - PACATUBA,Trihalometanos Totais,"6010 B e 6232 B, SMEWW 22nd Ed., 2012; 551.1, USEPA, 1995",6206,0,"0,1","0,1","0,1",05/09/2019,05/09/2019,0
N?  2225033-A/2225033/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Trihalometanos (THM),Saída dos ascendentes,Açude Gavião,CAUCAIA,212761,Estação de Tratamento de Água,ETA OESTE,UNMPA - CAUCAIA,Trihalometanos Totais,"6010 B e 6232 B, SMEWW 22nd Ed., 2012; 551.1, USEPA, 1995",6207,0,0,ND,"0,1",12/09/2019,12/09/2019,0
N?  2225114-A/2225114/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Trihalometanos (THM),Saída dos descendentes,Açude Gavião,CAUCAIA,212761,Estação de Tratamento de Água,ETA OESTE,UNMPA - CAUCAIA,Trihalometanos Totais,"6010 B e 6232 B, SMEWW 22nd Ed., 2012; 551.1, USEPA, 1995",6208,0,0,ND,"0,1",12/09/2019,12/09/2019,0
N?  2225117-A/2225117/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Trihalometanos (THM),Saída da ETA,Açude Gavião,CAUCAIA,212761,Estação de Tratamento de Água,ETA OESTE,UNMPA - CAUCAIA,Trihalometanos Totais,"6010 B e 6232 B, SMEWW 22nd Ed., 2012; 551.1, USEPA, 1995",6209,0,"0,1","0,1","0,1",12/09/2019,12/09/2019,0
N?  2225121-A/2225121/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Trihalometanos (THM),Torneira de água tratada,Açude Gavião,PACATUBA,283382,ETA Gavião,GAVIÃO,UN-MPA - PACATUBA,Trihalometanos Totais,"6010 B e 6232 B, SMEWW 22nd Ed., 2012; 551.1, USEPA, 1995",6210,0,"0,1","0,1","0,1",12/09/2019,12/09/2019,0
N?  2225123-A/2225123/UN-MPA,UN-MPA,Água Tratada Saída Sistema,Trihalometanos (THM),Composta (alíquota de todos os filtros),Açude Gavião,PACATUBA,283382,ETA Gavião,GAVIÃO,UN-MPA - PACATUBA,Trihalometanos Totais,"6010 B e 6232 B, SMEWW 22nd Ed., 2012; 551.1, USEPA, 1995",6211,0,"0,1","0,1","0,1",12/09/2019,12/09/2019,0
