Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO
N?  2163128-A/2163128/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,39525,ETA do SAAE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",355,0,"94,1974","94,2",500,20/02/2019,20/02/2019,0
N?  2163129-A/2163129/UN-BAC,UN-BAC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Edson Queiroz,TAPERUABA,167461,Saida da ETA da CAGECE de Taperuaba (Água Tratada),UNBAC-TAPERUABA,UN-BAC,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",356,0,"92,1932","92,19",500,20/02/2019,20/02/2019,0
N?  2152889-A/2152889/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,ACARAÚ,68681,"R. Cap. Antonio Raimundo, 266 - Outra Banda Qd 204",UNBAC-ACARAÚ,UN-BAC,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",735,0,"42,4242","42,42",500,23/01/2019,23/01/2019,0
N?  2152956-A/2152956/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,BELA CRUZ,38051,"R. Prof. Nicário, 44",UNBAC-BELA CRUZ,,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",766,0,"66,6666","66,67",500,23/01/2019,23/01/2019,0
N?  2153006-A/2153006/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,CRUZ,42203,"R. José Lúcio , 523",UNBAC-CRUZ,UNBAC,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",796,0,"72,7272","72,73",500,23/01/2019,23/01/2019,0
N?  2162457-A/2162457/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Rio Acaraú,FORQUILHA,42359,"R. Vicente Martins Nascimento , 14",UNBAC-FORQUILHA,,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",826,0,"78,1638","78,16",500,20/02/2019,20/02/2019,0
N?  2162459-A/2162459/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Paulo Sarasate,HIDROLÂNDIA,42751,"R. Expedito Perreira Souza, 89",UNBAC-HIDROLANDIA,UN-BAC,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",861,0,"78,1638","78,16",500,20/02/2019,20/02/2019,0
N?  2162462-A/2162462/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Paulo Sarasate,IRAJÁ,45270,"Av. Vereador Osmuldo Rufino Magalhães, s/n",UNBAC-IRAJÁ,UN-BAC,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",872,0,"76,1596","76,16",500,20/02/2019,20/02/2019,0
N?  2162469-A/2162469/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,JERICOACOARA,43741,"R. São Francisco, 193",UNBAC-JERICOACOARA,UN-BAC,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",882,0,"118,2478","118,25",500,20/02/2019,20/02/2019,0
N?  2162577-A/2162577/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Edson Queiroz,SANTA QUITERIA,47445,"Antonio Gomes - R.  Adroaldo Martins, s/n",UNBAC-SANTA QUITERIA,Antonio Gomes,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",999,0,"82,1722","82,17",500,20/02/2019,20/02/2019,0
N?  2163133-A/2163133/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Edson Queiroz,TAPERUABA,44125,"R. Vila Romano Mendes, 155",UNBAC-TAPERUABA,,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",1050,0,"96,2016","96,2",500,20/02/2019,20/02/2019,0
N?  2151533-A/2151533/UN-BAC,UN-BAC,Água Bruta,Completa,Direto do poço,Poço,SOBRAL,325802,"Rua Antônio Crisóstomo de Melo, nº 919",SOBRAL,Santa Casa de Misericórdia de Sobral,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",3010,0,"191,919","191,92",10000000,17/01/2019,17/01/2019,0
N?  2152708-A/2152708/UN-BAC,UN-BAC,Água Bruta,Completa,Torneira da lavanderia,Poço,SOBRAL,325943,"Praça Quirino Rodrigues, nº 76/4, Centro",SOBRAL,Obra Social Nossa Senhora da Glória - Fazenda da Esperança,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",3012,0,"1402,0188","1402,02",10000000,22/01/2019,22/01/2019,0
N?  2155957-A/2155957/UN-BAC,UN-BAC,Água Bruta,Completa,Direto do poço,Poço - 01,URUOCA,326103,"Fazenda Macambira, localidade de serra da Goiana (poço geral)",UNBAC-URUOCA,"Vermont Mineração, Exportação e Importação LTDA",Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",3018,0,"44,4444","44,44",10000000,31/01/2019,31/01/2019,0
N?  2155960-A/2155960/UN-BAC,UN-BAC,Água Bruta,Completa,Direto do poço,Poço 02,URUOCA,326102,"Fazenda Macambira, localidade de serra da Goiana (poço perto da oficina)",UNBAC-URUOCA,"Vermont Mineração, Exportação e Importação LTDA",Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",3019,0,"20,202","20,2",10000000,31/01/2019,31/01/2019,0
N?  2155985-A/2155985/UN-BAC,UN-BAC,Água Bruta,Completa,Direto do poço,Poço - 01,MASSAPE,324622,"Fazenda Coração de Jesus, Mumbaba - Paulo Vagalume (próx. Capineira)",UNBAC-MASSAPE,Particular,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",3020,0,"454,545","454,54",10000000,31/01/2019,31/01/2019,0
N?  2155987-A/2155987/UN-BAC,UN-BAC,Água Bruta,Completa,Direto do poço,Poço 02,MASSAPE,324623,"Fazenda Coração de Jesus, Mumbaba - Paulo Vagalume (próx. casa do morador)",UNBAC-MASSAPE,Particular,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",3021,0,"648,4842","648,48",10000000,31/01/2019,31/01/2019,0
N?  2157429-A/2157429/UN-BAC,UN-BAC,Água Bruta,Completa,Direto do poço,Poço,URUOCA,326202,"Fazenda Macambira, localidade de serra da Goiana (Poço 3)",UNBAC-URUOCA,"Vermont Mineração, Exportação e Importação LTDA",Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",3023,0,"30,303","30,3",10000000,07/02/2019,07/02/2019,0
N?  2164220-A/2164220/UN-BAC,UN-BAC,Água Bruta,Completa,Direto do poço,Poço,SOBRAL,326392,"Rua Gomes de Carvalho, nº 141, Colina da Boa Vista",SOBRAL,Joaquim Acrísio de Aguiar Júnior,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",3037,0,"539,3934","539,39",10000000,20/02/2019,20/02/2019,0
N?  2168729-A/2168729/UN-BAC,UN-BAC,Água Bruta,SISAR,Direto do poço,Poço,SANTA QUITERIA,326588,Riacho das Pedras,UNBAC-SANTA QUITERIA,Sistema Integrado de Saneamento Rural - SISAR,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",3045,0,"595,959","595,96",10000000,26/02/2019,28/02/2019,0
N?  2167149-A/2167149/UN-BAC,UN-BAC,Água Bruta,Completa,Após cloração,Poço,SOBRAL,325802,"Rua Antônio Crisóstomo de Melo, nº 919",SOBRAL,Santa Casa de Misericórdia de Sobral,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",3046,0,"191,919","191,92",10000000,28/02/2019,28/02/2019,0
N?  2169366-A/2169366/UN-BAC,UN-BAC,Água Bruta,Completa,Direto do Açude,Açude Forquilha,FORQUILHA,238802,Açude Forquilha,UNBAC-FORQUILHA,UNBAC,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",3051,0,"103,0302","103,03",10000000,07/03/2019,07/03/2019,0
N?  2180715-A/2180715/UN-BAC,UN-BAC,Água Tratada Rede de Distribuição,Completa,Depois da caixa d'água,Poço Tubular,JIJOCA DE JERICOACOARA,325245,"ROD. CE 085, s/n (Canteiro de Obras)",UNBAC-JIJOCA DE JERICOACOARA,"Cobra Brasil Serviços, Comunicações e Energia S.A.",Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",3066,0,"82,8282","82,83",500,03/04/2019,03/04/2019,0
N?  2185672-A/2185672/UN-BAC,UN-BAC,Água Bruta,SISAR,Direto do poço,Poço,ACARAÚ,327345,Sede SISAR,UNBAC-ACARAÚ,Sistema Integrado de Saneamento Rural - SISAR,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",3070,0,"103,0302","103,03",10000000,09/04/2019,09/04/2019,0
N?  2185780-A/2185780/UN-BAC,UN-BAC,Água Bruta,Completa,Direto do poço,Poço,JERICOACOARA,327329,"Rua do Forró, s/n",UNBAC-JERICOACOARA,Windjeri Pousada,Dureza Total,"2340 C, SMEWW 22nd Ed., 2012",3090,0,"131,313","131,31",10000000,29/04/2019,29/04/2019,0
N?  2156309-A/2156309/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 01,ACARAÚ,166561,PT 1 de Acaraú (Água Bruta),UNBAC-ACARAÚ,UN-BAC - ACARAÚ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",2,0,0,"< 1,0 NMP/100 mL",10000000,04/02/2019,04/02/2019,0
N?  2156357-A/2156357/UN-BAC,UN-BAC,Água Bruta,Completa,Torneira de entrada,Açude Jenipapo,ALCÂNTARAS,226867,Açude Jenipapo (Água Bruta),UNBAC-ALCANTARAS,UN-BAC,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",2,0,"5,2","5,20 NMP/100 mL",10000000,04/02/2019,04/02/2019,0
N?  2147133-A/2147133/UN-BAC,UN-BAC,Água Bruta,Completa,Torneira de entrada,Açude Jenipapo,ALCÂNTARAS,226867,Açude Jenipapo (Água Bruta),UNBAC-ALCANTARAS,UN-BAC,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",2,0,2,"2,00 NMP/100 mL",10000000,02/01/2019,02/01/2019,0
N?  2152871-A/2152871/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 01,ACARAÚ,166561,PT 1 de Acaraú (Água Bruta),UNBAC-ACARAÚ,UN-BAC - ACARAÚ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",2,0,0,"< 1,0 NMP/100 mL",10000000,23/01/2019,23/01/2019,0
N?  2156311-A/2156311/UN-BAC,UN-BAC,Água Bruta,Semestral,Diretamente do poço,PT - 02,ACARAÚ,166581,PT 2 de Acaraú (Água Bruta),UNBAC-ACARAÚ,UN-BAC - ACARAÚ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",3,0,0,"< 1,0 NMP/100 mL",10000000,04/02/2019,04/02/2019,0
N?  2152872-A/2152872/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 02,ACARAÚ,166581,PT 2 de Acaraú (Água Bruta),UNBAC-ACARAÚ,UN-BAC - ACARAÚ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",3,0,0,"< 1,0 NMP/100 mL",10000000,23/01/2019,23/01/2019,0
N?  2156313-A/2156313/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 03,ACARAÚ,166601,PT 3 de Acaraú (Água Bruta),UNBAC-ACARAÚ,UN-BAC - ACARAÚ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",4,0,0,"< 1,0 NMP/100 mL",10000000,04/02/2019,04/02/2019,0
N?  2152976-A/2152976/UN-BAC,UN-BAC,Água Bruta,Completa,Direto do poço,PT - 02,CRUZ,166641,PT 2 de Cruz (Água Bruta),UNBAC-CRUZ,UN-BAC - CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",4,0,0,"< 1,0 NMP/100 mL",10000000,23/01/2019,23/01/2019,0
N?  2158051-A/2158051/UN-BAC,UN-BAC,Água Bruta,Completa,Torneira de entrada,PT - 02,CRUZ,166641,PT 2 de Cruz (Água Bruta),UNBAC-CRUZ,UN-BAC - CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",4,0,0,"< 1,0 NMP/100 mL",10000000,11/02/2019,11/02/2019,0
N?  2152873-A/2152873/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 03,ACARAÚ,166601,PT 3 de Acaraú (Água Bruta),UNBAC-ACARAÚ,UN-BAC - ACARAÚ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",4,0,0,"< 1,0 NMP/100 mL",10000000,23/01/2019,23/01/2019,0
N?  2152874-A/2152874/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 04,ACARAÚ,166621,PT 4 de Acaraú (Água Bruta),UNBAC-ACARAÚ,UN-BAC - ACARAÚ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",5,0,0,"< 1,0 NMP/100 mL",10000000,23/01/2019,23/01/2019,0
N?  2158052-A/2158052/UN-BAC,UN-BAC,Água Bruta,Completa,Torneira de entrada,PT - 03,CRUZ,166661,PT 3 de Cruz (Água Bruta),UNBAC-CRUZ,UN-BAC - CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",5,0,0,"< 1,0 NMP/100 mL",10000000,11/02/2019,11/02/2019,0
N?  2156315-A/2156315/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 04,ACARAÚ,166621,PT 4 de Acaraú (Água Bruta),UNBAC-ACARAÚ,UN-BAC - ACARAÚ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",5,0,0,"< 1,0 NMP/100 mL",10000000,04/02/2019,04/02/2019,0
N?  2152978-A/2152978/UN-BAC,UN-BAC,Água Bruta,Completa,Direto do poço,PT - 03,CRUZ,166661,PT 3 de Cruz (Água Bruta),UNBAC-CRUZ,UN-BAC - CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",5,0,0,"< 1,0 NMP/100 mL",10000000,23/01/2019,23/01/2019,0
N?  2156751-A/2156751/UN-BAC,UN-BAC,Água Bruta,Semestral,Poço,"Poços Tubulares, PT - 01",ACARAÚ,325202,PT 6 de Acaraú (Água Bruta),UNBAC-ACARAÚ,UNBAC,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",6,0,0,"< 1,0 NMP/100 mL",10000000,06/02/2019,06/02/2019,0
N?  2158053-A/2158053/UN-BAC,UN-BAC,Água Bruta,Completa,Torneira de entrada,PT - 04,CRUZ,166681,PT 4 de Cruz (Água Bruta),UNBAC-CRUZ,UN-BAC - CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",6,0,0,"< 1,0 NMP/100 mL",10000000,11/02/2019,11/02/2019,0
N?  2152998-A/2152998/UN-BAC,UN-BAC,Água Bruta,Completa,Direto do poço,PT - 04,CRUZ,166681,PT 4 de Cruz (Água Bruta),UNBAC-CRUZ,UN-BAC - CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",6,0,0,"< 1,0 NMP/100 mL",10000000,23/01/2019,23/01/2019,0
N?  2152875-A/2152875/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 07,ACARAÚ,325203,PT 7 de Acaraú (Água Bruta),UNBAC-ACARAÚ,UNBAC - ACARAÚ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",7,0,0,"< 1,0 NMP/100 mL",10000000,23/01/2019,23/01/2019,0
N?  2153000-A/2153000/UN-BAC,UN-BAC,Água Bruta,Completa,Direto do poço,PT - 06,CRUZ,166683,PT 6 de Cruz (Água Bruta),UNBAC-CRUZ,UN-BAC - CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",7,0,0,"< 1,0 NMP/100 mL",10000000,23/01/2019,23/01/2019,0
N?  2156317-A/2156317/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 07,ACARAÚ,325203,PT 7 de Acaraú (Água Bruta),UNBAC-ACARAÚ,UNBAC - ACARAÚ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",7,0,0,"< 1,0 NMP/100 mL",10000000,04/02/2019,04/02/2019,0
N?  2158054-A/2158054/UN-BAC,UN-BAC,Água Bruta,Completa,Torneira de entrada,PT - 06,CRUZ,166683,PT 6 de Cruz (Água Bruta),UNBAC-CRUZ,UN-BAC - CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",7,0,0,"< 1,0 NMP/100 mL",10000000,11/02/2019,11/02/2019,0
N?  2153002-A/2153002/UN-BAC,UN-BAC,Água Bruta,Completa,Direto do poço,PT - 07,CRUZ,166682,PT 7 de Cruz (Água Bruta),UNBAC-CRUZ,UN-BAC - CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",8,0,"7,4","7,40 NMP/100 mL",10000000,23/01/2019,23/01/2019,0
N?  2156752-A/2156752/UN-BAC,UN-BAC,Água Bruta,Semestral,Poço,Poços Tubulares,ACARAÚ,325204,PT 8 de Acaraú (Água Bruta),UNBAC-ACARAÚ,UNBAC,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",8,0,0,"< 1,0 NMP/100 mL",10000000,06/02/2019,06/02/2019,0
N?  2158055-A/2158055/UN-BAC,UN-BAC,Água Bruta,Completa,Torneira de entrada,PT - 07,CRUZ,166682,PT 7 de Cruz (Água Bruta),UNBAC-CRUZ,UN-BAC - CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",8,0,0,"< 1,0 NMP/100 mL",10000000,11/02/2019,11/02/2019,0
N?  2152930-A/2152930/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 01,BELA CRUZ,298582,PT - 1,UNBAC-BELA CRUZ,UN-BAC - BELA CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",10,0,0,"< 1,0 NMP/100 mL",10000000,23/01/2019,23/01/2019,0
N?  2154239-A/2154239/UN-BAC,UN-BAC,Água Bruta,Completa,Torneira de entrada,Rio Acaraú,FORQUILHA,303722,Rio Acaraú (Água Bruta),UNBAC-FORQUILHA,UNBAC,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",10,0,"14,3","1,4E1 NMP/100 mL",10000000,28/01/2019,28/01/2019,0
N?  2156775-A/2156775/UN-BAC,UN-BAC,Água Bruta,Semestral,Poço,PT - 01,BELA CRUZ,298582,PT 1 de Bela Cruz (água Bruta),UNBAC-BELA CRUZ,UN-BAC - BELA CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",10,0,0,"< 1,0 NMP/100 mL",10000000,06/02/2019,06/02/2019,0
N?  2156776-A/2156776/UN-BAC,UN-BAC,Água Bruta,Semestral,Poço,PT - 02,BELA CRUZ,298583,PT 2 de Bela Cruz (Água Bruta),UNBAC-BELA CRUZ,UN-BAC - BELA CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",11,0,"36,4","3,6E1 NMP/100 mL",10000000,06/02/2019,06/02/2019,0
N?  2152932-A/2152932/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 02,BELA CRUZ,298583,PT 02,UNBAC-BELA CRUZ,UN-BAC - BELA CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",11,0,"6,3","6,30 NMP/100 mL",10000000,23/01/2019,23/01/2019,0
N?  2152934-A/2152934/UN-BAC,UN-BAC,Água Bruta Classe 2,Semestral,Direto do poço,PT - 07,BELA CRUZ,186166,UNBAC - ETA BELA CRUZ - ÁGUA BRUTA,UNBAC-BELA CRUZ,UNBAC - BELA CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",12,0,0,"< 1,0 NMP/100 mL",100000,23/01/2019,23/01/2019,0
N?  2156777-A/2156777/UN-BAC,UN-BAC,Água Bruta,Semestral,,PT - 08,BELA CRUZ,166921,PT 8 de Bela Cruz (Água Bruta),UNBAC-BELA CRUZ,UN-BAC - BELA CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",13,0,0,"< 1,0 NMP/100 mL",10000000,06/02/2019,06/02/2019,0
N?  2150079-A/2150079/UN-BAC,UN-BAC,Água Bruta,Completa,Torneira de entrada,Rio Acaraú,GROAÍRAS,325622,Rio Acaraú,UNBAC-GROAÍRAS,UNBAC,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",13,0,"579,4","5,8E2 NMP/100 mL",10000000,16/01/2019,16/01/2019,0
N?  2152937-A/2152937/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 08,BELA CRUZ,166921,PT 8 de Bela Cruz (Água Bruta),UNBAC-BELA CRUZ,UN-BAC - BELA CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",13,0,0,"< 1,0 NMP/100 mL",10000000,23/01/2019,23/01/2019,0
N?  2152942-A/2152942/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 09,BELA CRUZ,166922,PT 9 de Bela Cruz (Água Bruta),UNBAC-BELA CRUZ,UN-BAC - BELA CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",14,0,"21,6","2,2E1 NMP/100 mL",10000000,23/01/2019,23/01/2019,0
N?  2156778-A/2156778/UN-BAC,UN-BAC,Água Bruta,Semestral,Poço,PT - 09,BELA CRUZ,166922,PT 9 de Bela Cruz (Água Bruta),UNBAC-BELA CRUZ,UN-BAC - BELA CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",14,0,0,"< 1,0 NMP/100 mL",10000000,06/02/2019,06/02/2019,0
N?  2152669-A/2152669/UN-BAC,UN-BAC,Água Bruta,IQAD,Torneira de entrada,Açude Milhã,PACUJÁ,224241,"Pacujá - Milhã, SMS 76",UN-BAC PACUJÁ,UNBSI - Rômulo Botelho,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",14,0,0,ausência em 100 mL,10000000,23/01/2019,23/01/2019,0
N?  2151959-A/2151959/UN-BAC,UN-BAC,Água Bruta,Completa,Torneira de entrada,Açude Paulo Sarasate,IRAJÁ,167261,Açude Paulo Sarasate (Água Bruta),UNBAC-IRAJÁ,UN-BAC,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",14,0,"9,5","9,50 NMP/100 mL",10000000,16/01/2019,16/01/2019,0
N?  2156779-A/2156779/UN-BAC,UN-BAC,Água Bruta Classe 2,Semestral,Poço,PT - 10,BELA CRUZ,186163,PT 10 de Bela Cruz (Água Bruta),UNBAC-BELA CRUZ,UNBAC - BELA CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",15,0,0,"< 1,0 NMP/100 mL",100000,06/02/2019,06/02/2019,0
N?  2152946-A/2152946/UN-BAC,UN-BAC,Água Bruta Classe 2,Semestral,Direto do poço,PT - 10,BELA CRUZ,186163,UNBAC - ETA BELA CRUZ - ÁGUA BRUTA,UNBAC-BELA CRUZ,UNBAC - BELA CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",15,0,1,"1,00 NMP/100 mL",100000,23/01/2019,23/01/2019,0
N?  2152948-A/2152948/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 11,BELA CRUZ,166924,PT 11 de Bela Cruz (Água Bruta),UNBAC-BELA CRUZ,UN-BAC - BELA CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",16,0,0,"< 1,0 NMP/100 mL",10000000,23/01/2019,23/01/2019,0
N?  2156780-A/2156780/UN-BAC,UN-BAC,Água Bruta,Semestral,Poço,PT - 11,BELA CRUZ,166924,PT 11 de Bela Cruz (Água Bruta),UNBAC-BELA CRUZ,UN-BAC - BELA CRUZ,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",16,0,0,"< 1,0 NMP/100 mL",10000000,06/02/2019,06/02/2019,0
N?  2151983-A/2151983/UN-BAC,UN-BAC,Água Bruta,Completa,Torneira de entrada,Poço Tubular 03,JIJOCA DE JERICOACOARA,325606,PT 3 Jijoca,UNBAC-JIJOCA DE JERICOACOARA,UNBAC,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",18,0,0,"< 1,0 NMP/100 mL",10000000,21/01/2019,21/01/2019,0
N?  2161507-A/2161507/UN-BAC,UN-BAC,Água Bruta,Completa,Torneira de entrada,Poço Tubular 03,JIJOCA DE JERICOACOARA,325606,PT 3 de Jijoca (Água Bruta),UNBAC-JIJOCA DE JERICOACOARA,UNBAC,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",18,0,0,"< 1,0 NMP/100 mL",10000000,13/02/2019,13/02/2019,0
N?  2162463-A/2162463/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 01,JERICOACOARA,273222,PT 1 de Jericoacoara (Água Bruta),UNBAC-JERICOACOARA,UN-BAC - JERICOACOARA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",18,0,1,"1,00 NMP/100 mL",10000000,20/02/2019,20/02/2019,0
N?  2162464-A/2162464/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 02,JERICOACOARA,166761,PT 2 de Jericoacoara (Água Bruta),UNBAC-JERICOACOARA,UN-BAC - JERICOACOARA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",19,0,0,"< 1,0 NMP/100 mL",10000000,20/02/2019,20/02/2019,0
N?  2153219-A/2153219/UN-BAC,UN-BAC,Água Bruta,Completa,Torneira de entrada,Rio Groaíras - Groaíras (Jus. Cariré),LISIEUX,314182,,UNBAC-LISIEUX,UNBAC,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",20,0,"8,3","8,30 NMP/100 mL",10000000,23/01/2019,23/01/2019,0
N?  2162465-A/2162465/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 03,JERICOACOARA,166762,PT 3 de Jericoacoara (Água Bruta),UNBAC-JERICOACOARA,UN-BAC - JERICOACOARA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",20,0,2,"2,00 NMP/100 mL",10000000,20/02/2019,20/02/2019,0
N?  2161530-A/2161530/UN-BAC,UN-BAC,Água Bruta,Completa,Torneira de entrada,Rio Acaraú,MARCO,322305,Rio Acaraú,UNBAC-MARCO,UNBAC,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",22,0,"47,1","4,7E1 NMP/100 mL",10000000,18/02/2019,18/02/2019,0
N?  2162466-A/2162466/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 05,JERICOACOARA,166764,PT 5 de Jericoacoara (Água Bruta),UNBAC-JERICOACOARA,UN-BAC - JERICOACOARA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",22,0,0,"< 1,0 NMP/100 mL",10000000,20/02/2019,20/02/2019,0
N?  2154325-A/2154325/UN-BAC,UN-BAC,Água Bruta,Completa,Torneira de entrada,Rio Acaraú,MARCO,322305,,UNBAC-MARCO,UNBAC,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",22,0,"12,6","1,3E1 NMP/100 mL",10000000,28/01/2019,28/01/2019,0
N?  2162467-A/2162467/UN-BAC,UN-BAC,Água Bruta,Semestral,Direto do poço,PT - 06,JERICOACOARA,166765,PT 6 de Jericoacoara (Água Bruta),UNBAC-JERICOACOARA,UN-BAC - JERICOACOARA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",23,0,0,"< 1,0 NMP/100 mL",10000000,20/02/2019,20/02/2019,0
