Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO
N?  2163468-A/2163468/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",476,0,0,ausência em 100 mL,0,19/02/2019,19/02/2019,0
N?  2181325-A/2181325/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",476,0,0,ausência em 100 mL,0,17/04/2019,17/04/2019,0
N?  2146717-A/2146717/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",476,0,0,ausência em 100 mL,0,03/01/2019,03/01/2019,0
N?  2171116-A/2171116/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",476,0,0,ausência em 100 mL,0,20/03/2019,20/03/2019,0
N?  2148327-A/2148327/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",477,0,0,ausência em 100 mL,0,10/01/2019,10/01/2019,0
N?  2165686-A/2165686/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",477,0,0,ausência em 100 mL,0,25/02/2019,25/02/2019,0
N?  2183818-A/2183818/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",477,0,0,ausência em 100 mL,0,24/04/2019,24/04/2019,0
N?  2171870-A/2171870/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",477,0,0,ausência em 100 mL,0,22/03/2019,22/03/2019,0
N?  2173997-A/2173997/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",478,0,0,ausência em 100 mL,0,26/03/2019,26/03/2019,0
N?  2183821-A/2183821/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",478,0,0,ausência em 100 mL,0,26/04/2019,26/04/2019,0
N?  2153376-A/2153376/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",478,0,0,ausência em 100 mL,0,23/01/2019,23/01/2019,0
N?  2174001-A/2174001/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",479,0,0,ausência em 100 mL,0,28/03/2019,28/03/2019,0
N?  2151126-A/2151126/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",479,0,0,ausência em 100 mL,0,17/01/2019,17/01/2019,0
N?  2165690-A/2165690/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",479,0,0,ausência em 100 mL,0,28/02/2019,28/02/2019,0
N?  2184893-A/2184893/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,QUIXADÁ,51421,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-QUIXADÁ,UN BBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",479,0,0,ausência em 100 mL,0,30/04/2019,30/04/2019,0
N?  2153377-A/2153377/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",480,0,0,ausência em 100 mL,0,22/01/2019,22/01/2019,0
N?  2167321-A/2167321/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",480,0,0,ausência em 100 mL,0,06/03/2019,07/03/2019,0
N?  2177255-A/2177255/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",480,0,0,ausência em 100 mL,0,02/04/2019,02/04/2019,0
N?  2158272-A/2158272/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",480,0,0,ausência em 100 mL,0,05/02/2019,05/02/2019,0
N?  2177256-A/2177256/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",481,0,0,ausência em 100 mL,0,04/04/2019,04/04/2019,0
N?  2167322-A/2167322/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",481,0,0,ausência em 100 mL,0,07/03/2019,07/03/2019,0
N?  2158273-A/2158273/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",481,0,0,ausência em 100 mL,0,07/02/2019,07/02/2019,0
N?  2153378-A/2153378/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",481,0,0,ausência em 100 mL,0,24/01/2019,24/01/2019,0
N?  2160424-A/2160424/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",482,0,0,ausência em 100 mL,0,11/02/2019,12/02/2019,0
N?  2179834-A/2179834/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",482,0,0,ausência em 100 mL,0,09/04/2019,09/04/2019,0
N?  2169865-A/2169865/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",482,0,0,ausência em 100 mL,0,12/03/2019,12/03/2019,0
N?  2160427-A/2160427/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",483,0,0,ausência em 100 mL,0,12/02/2019,12/02/2019,0
N?  2179836-A/2179836/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",483,0,0,ausência em 100 mL,0,11/04/2019,11/04/2019,0
N?  2169866-A/2169866/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",483,0,0,ausência em 100 mL,0,13/03/2019,14/03/2019,0
N?  2160428-A/2160428/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",484,0,0,ausência em 100 mL,0,14/02/2019,14/02/2019,0
N?  2181346-A/2181346/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",484,0,0,ausência em 100 mL,0,15/04/2019,16/04/2019,0
N?  2169869-A/2169869/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",484,0,0,ausência em 100 mL,0,14/03/2019,14/03/2019,0
N?  2171139-A/2171139/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",485,0,0,ausência em 100 mL,0,19/03/2019,19/03/2019,0
N?  2163489-A/2163489/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",485,0,0,ausência em 100 mL,0,19/02/2019,19/02/2019,0
N?  2181347-A/2181347/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",485,0,0,ausência em 100 mL,0,16/04/2019,16/04/2019,0
N?  2171874-A/2171874/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",486,0,0,ausência em 100 mL,0,21/03/2019,21/03/2019,0
N?  2183844-A/2183844/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",486,0,0,ausência em 100 mL,0,23/04/2019,23/04/2019,0
N?  2163491-A/2163491/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",486,0,0,ausência em 100 mL,0,21/02/2019,21/02/2019,0
N?  2174120-A/2174120/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",487,0,0,ausência em 100 mL,0,26/03/2019,26/03/2019,0
N?  2165746-A/2165746/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",487,0,0,ausência em 100 mL,0,26/02/2019,26/02/2019,0
N?  2183845-A/2183845/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",487,0,0,ausência em 100 mL,0,25/04/2019,25/04/2019,0
N?  2185418-A/2185418/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",488,0,0,ausência em 100 mL,0,30/04/2019,30/04/2019,0
N?  2174122-A/2174122/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",488,0,0,ausência em 100 mL,0,27/03/2019,27/03/2019,0
N?  2165748-A/2165748/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Patu,SENADOR POMPEU,51461,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-SENADOR POMPEU,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",488,0,0,ausência em 100 mL,0,28/02/2019,28/02/2019,0
N?  2167337-A/2167337/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",489,0,0,ausência em 100 mL,0,06/03/2019,07/03/2019,0
N?  2177264-A/2177264/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",489,0,0,ausência em 100 mL,0,02/04/2019,02/04/2019,0
N?  2158290-A/2158290/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",489,0,0,ausência em 100 mL,0,05/02/2019,05/02/2019,0
N?  2167338-A/2167338/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",490,0,0,ausência em 100 mL,0,07/03/2019,07/03/2019,0
N?  2158292-A/2158292/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",490,0,0,ausência em 100 mL,0,07/02/2019,07/02/2019,0
N?  2179855-A/2179855/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",490,0,0,ausência em 100 mL,0,08/04/2019,08/04/2019,0
N?  2169886-A/2169886/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",491,0,0,ausência em 100 mL,0,12/03/2019,12/03/2019,0
N?  2179856-A/2179856/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",491,0,0,ausência em 100 mL,0,09/04/2019,09/04/2019,0
N?  2160545-A/2160545/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",492,0,0,ausência em 100 mL,0,12/02/2019,12/02/2019,0
N?  2179857-A/2179857/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",492,0,0,ausência em 100 mL,0,11/04/2019,11/04/2019,0
N?  2169887-A/2169887/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",492,0,0,ausência em 100 mL,0,13/03/2019,14/03/2019,0
N?  2163506-A/2163506/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",493,0,0,ausência em 100 mL,0,19/02/2019,19/02/2019,0
N?  2169888-A/2169888/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",493,0,0,ausência em 100 mL,0,14/03/2019,14/03/2019,0
N?  2181354-A/2181354/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",493,0,0,ausência em 100 mL,0,16/04/2019,16/04/2019,0
N?  2163508-A/2163508/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",494,0,0,ausência em 100 mL,0,20/02/2019,21/02/2019,0
N?  2171143-A/2171143/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",494,0,0,ausência em 100 mL,0,20/03/2019,20/03/2019,0
N?  2181356-A/2181356/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",494,0,0,ausência em 100 mL,0,17/04/2019,17/04/2019,0
N?  2163509-A/2163509/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",495,0,0,ausência em 100 mL,0,21/02/2019,21/02/2019,0
N?  2171144-A/2171144/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",495,0,0,ausência em 100 mL,0,18/03/2019,18/03/2019,0
N?  2183852-A/2183852/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",495,0,0,ausência em 100 mL,0,23/04/2019,23/04/2019,0
N?  2174141-A/2174141/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",496,0,0,ausência em 100 mL,0,26/03/2019,26/03/2019,0
N?  2165764-A/2165764/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",496,0,0,ausência em 100 mL,0,26/02/2019,26/02/2019,0
N?  2183853-A/2183853/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",496,0,0,ausência em 100 mL,0,25/04/2019,25/04/2019,0
N?  2185427-A/2185427/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",497,0,0,ausência em 100 mL,0,30/04/2019,30/04/2019,0
N?  2174142-A/2174142/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",497,0,0,ausência em 100 mL,0,28/03/2019,28/03/2019,0
N?  2165766-A/2165766/UN-BBA,UN-BBA,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Pedras Brancas,TAPUIARA,51464,ESTAÇÃO DE TRATAMENTO DE ÁGUA,UNBBA-TAPUIARÁ,UNBBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",497,0,0,ausência em 100 mL,0,28/02/2019,28/02/2019,0
N?  2146589-A/2146589/UN-BBA,UN-BBA,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude General Sampaio,CAMPOS BELOS,316303,"Rua Luiz Landim, 1047",CAMPOS BELOS,UN BBA,Escherichia coli,"9223, SMEWW 22nd Ed., 2012",701,0,0,ausência em 100 mL,0,04/01/2019,04/01/2019,0
